Person_ID,Month,Category,Type,Budgeted_Amount,Actual_Amount
P018,April,Freelance,Variable,2121,2153.24
P018,April,Utilities,Variable,1374,1474.44
P018,April,Entertainment,Variable,1933,2116.66
P018,May,Salary,Fixed,40000,40000.0
P018,May,Rent,Fixed,20000,20000.0
P018,May,Groceries,Random,4605,4301.89
P018,May,Freelance,Variable,1861,2020.81
P018,May,Utilities,Variable,1634,1645.45
P018,May,Entertainment,Variable,1825,1744.69
P018,June,Salary,Fixed,40000,40000.0
P018,June,Rent,Fixed,20000,20000.0
P018,June,Groceries,Random,4299,4045.43
P018,June,Freelance,Variable,1917,1997.88
P018,June,Utilities,Variable,1511,1513.3
P018,June,Entertainment,Variable,1912,1923.41
P019,January,Salary,Fixed,40000,40000.0
P019,January,Rent,Fixed,20000,20000.0
P019,January,Groceries,Random,4000,4088.5
P019,January,Freelance,Variable,2119,1944.09
P019,January,Utilities,Variable,1681,1564.8
P019,January,Entertainment,Variable,2155,2077.7
P019,February,Salary,Fixed,40000,40000.0
P019,February,Rent,Fixed,20000,20000.0
P019,February,Groceries,Random,4258,3876.33
P019,February,Freelance,Variable,1977,1958.92
P019,February,Utilities,Variable,1560,1423.77
P019,February,Entertainment,Variable,1971,1853.42
P019,March,Salary,Fixed,40000,40000.0
P019,March,Rent,Fixed,20000,20000.0
P019,March,Groceries,Random,4167,4425.25
P019,March,Freelance,Variable,2120,1966.86
P019,March,Utilities,Variable,1628,1712.73
P019,March,Entertainment,Variable,2198,2185.5
P019,April,Salary,Fixed,40000,40000.0
P019,April,Rent,Fixed,20000,20000.0
P019,April,Groceries,Random,4418,4284.46
P019,April,Freelance,Variable,2104,2251.59
P019,April,Utilities,Variable,1535,1506.92
P019,April,Entertainment,Variable,2172,2272.29
P019,May,Salary,Fixed,40000,40000.0
P019,May,Rent,Fixed,20000,20000.0
P019,May,Groceries,Random,4136,3891.98
P019,May,Freelance,Variable,1834,1990.42
P019,May,Utilities,Variable,1619,1643.11
P019,May,Entertainment,Variable,2119,2238.31
P019,June,Salary,Fixed,40000,40000.0
P019,June,Rent,Fixed,20000,20000.0
P019,June,Groceries,Random,4778,5060.16
P019,June,Freelance,Variable,2069,2192.95
P019,June,Utilities,Variable,1590,1483.24
P019,June,Entertainment,Variable,1804,1708.64
P020,January,Salary,Fixed,40000,40000.0
P020,January,Rent,Fixed,20000,20000.0
P020,January,Groceries,Random,4077,4095.81
P020,January,Freelance,Variable,1931,1860.02
P020,January,Utilities,Variable,1341,1312.15
P020,January,Entertainment,Variable,2095,2074.87
P020,February,Salary,Fixed,40000,40000.0
P020,February,Rent,Fixed,20000,20000.0
P020,February,Groceries,Random,4615,4501.42
P020,February,Freelance,Variable,1978,2027.09
P020,February,Utilities,Variable,1652,1733.81
P020,February,Entertainment,Variable,1942,1972.1
P020,March,Salary,Fixed,40000,40000.0
P020,March,Rent,Fixed,20000,20000.0
P020,March,Groceries,Random,4144,4475.17
P020,March,Freelance,Variable,2108,2279.37
P020,March,Utilities,Variable,1338,1235.48
P020,March,Entertainment,Variable,1933,1868.37
P020,April,Salary,Fixed,40000,40000.0
P020,April,Rent,Fixed,20000,20000.0
P020,April,Groceries,Random,4178,4040.05
P020,April,Freelance,Variable,1814,1951.37
P020,April,Utilities,Variable,1588,1598.63
P020,April,Entertainment,Variable,2030,2059.7
P020,May,Salary,Fixed,40000,40000.0
P020,May,Rent,Fixed,20000,20000.0
P020,May,Groceries,Random,4156,3866.47
P020,May,Freelance,Variable,1896,1974.49
P020,May,Utilities,Variable,1588,1439.85
P020,May,Entertainment,Variable,1885,1965.7
P020,June,Salary,Fixed,40000,40000.0
P020,June,Rent,Fixed,20000,20000.0
P020,June,Groceries,Random,4516,4856.29
P020,June,Freelance,Variable,2152,1981.1
P020,June,Utilities,Variable,1696,1563.93
P020,June,Entertainment,Variable,2027,2009.57
P021,January,Salary,Fixed,40000,40000.0
P021,January,Rent,Fixed,20000,20000.0
P021,January,Groceries,Random,4947,4845.38
P021,January,Freelance,Variable,1956,1971.59
P021,January,Utilities,Variable,1456,1377.16
P021,January,Entertainment,Variable,2131,2246.88
P021,February,Salary,Fixed,40000,40000.0
P021,February,Rent,Fixed,20000,20000.0
P021,February,Groceries,Random,4410,4534.49
P021,February,Freelance,Variable,2042,2068.75
P021,February,Utilities,Variable,1581,1502.52
P021,February,Entertainment,Variable,1868,1990.09
P021,March,Salary,Fixed,40000,40000.0
P021,March,Rent,Fixed,20000,20000.0
P021,March,Groceries,Random,4253,4600.43
P021,March,Freelance,Variable,1837,1736.83
P021,March,Utilities,Variable,1322,1311.95
P021,March,Entertainment,Variable,2101,2149.3
P021,April,Salary,Fixed,40000,40000.0
P021,April,Rent,Fixed,20000,20000.0
P021,April,Groceries,Random,4217,4289.73
P021,April,Freelance,Variable,2009,2053.78
P021,April,Utilities,Variable,1410,1473.76
P021,April,Entertainment,Variable,1970,2140.25
P021,May,Salary,Fixed,40000,40000.0
P021,May,Rent,Fixed,20000,20000.0
P021,May,Groceries,Random,4355,4719.73
P021,May,Freelance,Variable,1932,2095.25
P021,May,Utilities,Variable,1627,1676.25
P021,May,Entertainment,Variable,1891,1843.51
P021,June,Salary,Fixed,40000,40000.0
P021,June,Rent,Fixed,20000,20000.0
P021,June,Groceries,Random,4904,4829.59
P021,June,Freelance,Variable,1828,1683.31
P021,June,Utilities,Variable,1596,1731.84
P021,June,Entertainment,Variable,2056,1896.96
P022,January,Salary,Fixed,40000,40000.0
P022,January,Rent,Fixed,20000,20000.0
P022,January,Groceries,Random,4404,4109.39
P022,January,Freelance,Variable,1981,2114.71
P022,January,Utilities,Variable,1300,1396.17
P022,January,Entertainment,Variable,1854,1752.92
P022,February,Salary,Fixed,40000,40000.0
P022,February,Rent,Fixed,20000,20000.0
P022,February,Groceries,Random,4910,4810.82
P022,February,Freelance,Variable,2108,2038.52
P022,February,Utilities,Variable,1612,1452.29
P022,February,Entertainment,Variable,2090,2047.43
P022,March,Salary,Fixed,40000,40000.0
P022,March,Rent,Fixed,20000,20000.0
P022,March,Groceries,Random,4536,4865.78
P022,March,Freelance,Variable,2093,2028.68
P022,March,Utilities,Variable,1509,1503.22
P022,March,Entertainment,Variable,2146,2125.49
P022,April,Salary,Fixed,40000,40000.0
P022,April,Rent,Fixed,20000,20000.0
P022,April,Groceries,Random,4938,4476.64
P022,April,Freelance,Variable,2050,1902.75
P022,April,Utilities,Variable,1451,1473.53
P022,April,Entertainment,Variable,1979,1946.91
P022,May,Salary,Fixed,40000,40000.0
P022,May,Rent,Fixed,20000,20000.0
P022,May,Groceries,Random,4855,4671.94
P022,May,Freelance,Variable,2084,2117.59
P022,May,Utilities,Variable,1449,1367.88
P022,May,Entertainment,Variable,2169,2239.94
P022,June,Salary,Fixed,40000,40000.0
P022,June,Rent,Fixed,20000,20000.0
P022,June,Groceries,Random,4966,5438.31
P022,June,Freelance,Variable,2160,2008.22
P022,June,Utilities,Variable,1417,1519.2
P022,June,Entertainment,Variable,1862,2047.04
P023,January,Salary,Fixed,40000,40000.0
P023,January,Rent,Fixed,20000,20000.0
P023,January,Groceries,Random,4560,4377.23
P023,January,Freelance,Variable,2023,1847.84
P023,January,Utilities,Variable,1514,1491.83
P023,January,Entertainment,Variable,2010,1949.45
P023,February,Salary,Fixed,40000,40000.0
P023,February,Rent,Fixed,20000,20000.0
P023,February,Groceries,Random,4669,4380.16
P023,February,Freelance,Variable,2085,2225.35
P023,February,Utilities,Variable,1318,1203.52
P023,February,Entertainment,Variable,1877,1957.36
P023,March,Salary,Fixed,40000,40000.0
P023,March,Rent,Fixed,20000,20000.0
P023,March,Groceries,Random,4193,4221.89
P023,March,Freelance,Variable,1912,1874.05
P023,March,Utilities,Variable,1465,1542.75
P023,March,Entertainment,Variable,1931,1808.16
P023,April,Salary,Fixed,40000,40000.0
P023,April,Rent,Fixed,20000,20000.0
P023,April,Groceries,Random,4924,4505.96
P023,April,Freelance,Variable,1930,1881.1
P023,April,Utilities,Variable,1665,1673.85
P023,April,Entertainment,Variable,1886,2066.65
P023,May,Salary,Fixed,40000,40000.0
P023,May,Rent,Fixed,20000,20000.0
P023,May,Groceries,Random,4799,5006.29
P023,May,Freelance,Variable,2148,2108.47
P023,May,Utilities,Variable,1612,1522.36
P023,May,Entertainment,Variable,2054,1856.7
P023,June,Salary,Fixed,40000,40000.0
P023,June,Rent,Fixed,20000,20000.0
P023,June,Groceries,Random,4053,3922.71
P023,June,Freelance,Variable,2028,1897.62
P023,June,Utilities,Variable,1396,1411.84
P023,June,Entertainment,Variable,2063,1897.73
P024,January,Salary,Fixed,40000,40000.0
P024,January,Rent,Fixed,20000,20000.0
P024,January,Groceries,Random,4095,4495.27
P024,January,Freelance,Variable,2087,2235.47
P024,January,Utilities,Variable,1699,1664.06
P024,January,Entertainment,Variable,1964,1823.02
P024,February,Salary,Fixed,40000,40000.0
P024,February,Rent,Fixed,20000,20000.0
P024,February,Groceries,Random,4909,4705.91
P024,February,Freelance,Variable,1806,1854.13
P024,February,Utilities,Variable,1460,1374.7
P024,February,Entertainment,Variable,1946,1799.18
P024,March,Salary,Fixed,40000,40000.0
P024,March,Rent,Fixed,20000,20000.0
P024,March,Groceries,Random,4914,4995.61
P024,March,Freelance,Variable,1987,2068.05
P024,March,Utilities,Variable,1684,1790.91
P024,March,Entertainment,Variable,1810,1722.91
P024,April,Salary,Fixed,40000,40000.0
P024,April,Rent,Fixed,20000,20000.0
P024,April,Groceries,Random,4385,4264.9
P024,April,Freelance,Variable,1918,1829.03
P024,April,Utilities,Variable,1560,1511.7
P024,April,Entertainment,Variable,2055,2076.39
P024,May,Salary,Fixed,40000,40000.0
P024,May,Rent,Fixed,20000,20000.0
P024,May,Groceries,Random,4225,4530.1
P024,May,Freelance,Variable,2154,2347.19
P024,May,Utilities,Variable,1641,1732.82
P024,May,Entertainment,Variable,1880,2018.54
P024,June,Salary,Fixed,40000,40000.0
P024,June,Rent,Fixed,20000,20000.0
P024,June,Groceries,Random,4631,5080.55
P024,June,Freelance,Variable,2014,2134.78
P024,June,Utilities,Variable,1508,1503.41
P024,June,Entertainment,Variable,2008,1915.1
P025,January,Salary,Fixed,40000,40000.0
P025,January,Rent,Fixed,20000,20000.0
P025,January,Groceries,Random,4551,4731.99
P025,January,Freelance,Variable,2080,1979.28
P025,January,Utilities,Variable,1545,1589.82
P025,January,Entertainment,Variable,1803,1670.4
P025,February,Salary,Fixed,40000,40000.0
P025,February,Rent,Fixed,20000,20000.0
P025,February,Groceries,Random,4028,3763.5
P025,February,Freelance,Variable,2014,2087.79
P025,February,Utilities,Variable,1625,1759.65
P025,February,Entertainment,Variable,2140,2274.84
P025,March,Salary,Fixed,40000,40000.0
P025,March,Rent,Fixed,20000,20000.0
P025,March,Groceries,Random,4040,3857.44
P025,March,Freelance,Variable,1816,1781.59
P025,March,Utilities,Variable,1677,1750.86
P025,March,Entertainment,Variable,1916,1728.61
P025,April,Salary,Fixed,40000,40000.0
P025,April,Rent,Fixed,20000,20000.0
P025,April,Groceries,Random,4980,4744.63
P025,April,Freelance,Variable,2086,2241.99
P025,April,Utilities,Variable,1467,1393.86
P025,April,Entertainment,Variable,2036,2103.2
P025,May,Salary,Fixed,40000,40000.0
P025,May,Rent,Fixed,20000,20000.0
P025,May,Groceries,Random,4454,4519.29
P025,May,Freelance,Variable,2200,2164.26
P025,May,Utilities,Variable,1489,1494.63
P025,May,Entertainment,Variable,1863,1808.55
P025,June,Salary,Fixed,40000,40000.0
P025,June,Rent,Fixed,20000,20000.0
P025,June,Groceries,Random,4821,5050.51
P025,June,Freelance,Variable,2106,1933.45
P025,June,Utilities,Variable,1670,1584.95
P025,June,Entertainment,Variable,1948,2079.33
P026,January,Salary,Fixed,40000,40000.0
P026,January,Rent,Fixed,20000,20000.0
P026,January,Groceries,Random,4010,3894.25
P026,January,Freelance,Variable,1912,1996.71
P026,January,Utilities,Variable,1531,1551.33
P026,January,Entertainment,Variable,1897,1857.79
P026,February,Salary,Fixed,40000,40000.0
P026,February,Rent,Fixed,20000,20000.0
P026,February,Groceries,Random,4663,5070.39
P026,February,Freelance,Variable,1868,1861.93
P026,February,Utilities,Variable,1549,1403.76
P026,February,Entertainment,Variable,1947,1815.39
P026,March,Salary,Fixed,40000,40000.0
P026,March,Rent,Fixed,20000,20000.0
P026,March,Groceries,Random,4243,3862.34
P026,March,Freelance,Variable,2164,2014.54
P026,March,Utilities,Variable,1500,1581.27
P026,March,Entertainment,Variable,1872,1712.93
P026,April,Salary,Fixed,40000,40000.0
P026,April,Rent,Fixed,20000,20000.0
P026,April,Groceries,Random,4016,3945.96
P026,April,Freelance,Variable,1860,1930.09
P026,April,Utilities,Variable,1341,1330.19
P026,April,Entertainment,Variable,2090,2223.38
P026,May,Salary,Fixed,40000,40000.0
P026,May,Rent,Fixed,20000,20000.0
P026,May,Groceries,Random,4228,3807.18
P026,May,Freelance,Variable,1901,1935.31
P026,May,Utilities,Variable,1574,1515.63
P026,May,Entertainment,Variable,2104,1951.17
P026,June,Salary,Fixed,40000,40000.0
P026,June,Rent,Fixed,20000,20000.0
P026,June,Groceries,Random,4329,4493.99
P026,June,Freelance,Variable,2102,1928.25
P026,June,Utilities,Variable,1379,1481.86
P026,June,Entertainment,Variable,2063,2120.33
P027,January,Salary,Fixed,40000,40000.0
P027,January,Rent,Fixed,20000,20000.0
P027,January,Groceries,Random,4080,4209.57
P027,January,Freelance,Variable,2173,2232.64
P027,January,Utilities,Variable,1499,1423.95
P027,January,Entertainment,Variable,1888,1943.38
P027,February,Salary,Fixed,40000,40000.0
P027,February,Rent,Fixed,20000,20000.0
P027,February,Groceries,Random,4570,5015.73
P027,February,Freelance,Variable,2164,2237.54
P027,February,Utilities,Variable,1587,1652.25
P027,February,Entertainment,Variable,1998,2197.54
P027,March,Salary,Fixed,40000,40000.0
P027,March,Rent,Fixed,20000,20000.0
P027,March,Groceries,Random,4793,4858.13
P027,March,Freelance,Variable,2049,1972.31
P027,March,Utilities,Variable,1634,1698.52
P027,March,Entertainment,Variable,1936,1816.97
P027,April,Salary,Fixed,40000,40000.0
P027,April,Rent,Fixed,20000,20000.0
P027,April,Groceries,Random,4839,5294.89
P027,April,Freelance,Variable,2014,2132.96
P027,April,Utilities,Variable,1522,1632.21
P027,April,Entertainment,Variable,1902,1725.88
P027,May,Salary,Fixed,40000,40000.0
P027,May,Rent,Fixed,20000,20000.0
P027,May,Groceries,Random,4158,4045.48
P027,May,Freelance,Variable,1907,1762.28
P027,May,Utilities,Variable,1397,1504.57
P027,May,Entertainment,Variable,1970,1906.91
P027,June,Salary,Fixed,40000,40000.0
P027,June,Rent,Fixed,20000,20000.0
P027,June,Groceries,Random,4182,4102.11
P027,June,Freelance,Variable,1838,1770.1
P027,June,Utilities,Variable,1303,1378.76
P027,June,Entertainment,Variable,2196,2251.29
P028,January,Salary,Fixed,40000,40000.0
P028,January,Rent,Fixed,20000,20000.0
P028,January,Groceries,Random,4015,3956.23
P028,January,Freelance,Variable,1907,1805.15
P028,January,Utilities,Variable,1610,1597.75
P028,January,Entertainment,Variable,1833,1657.5
P028,February,Salary,Fixed,40000,40000.0
P028,February,Rent,Fixed,20000,20000.0
P028,February,Groceries,Random,4758,4458.7
P028,February,Freelance,Variable,2073,2255.04
P028,February,Utilities,Variable,1526,1394.77
P028,February,Entertainment,Variable,2101,2038.27
P028,March,Salary,Fixed,40000,40000.0
P028,March,Rent,Fixed,20000,20000.0
P028,March,Groceries,Random,4957,4549.08
P028,March,Freelance,Variable,2117,2108.48
P028,March,Utilities,Variable,1484,1507.97
P028,March,Entertainment,Variable,2035,2232.02
P028,April,Salary,Fixed,40000,40000.0
P028,April,Rent,Fixed,20000,20000.0
P028,April,Groceries,Random,4265,3916.72
P028,April,Freelance,Variable,2158,2167.72
P028,April,Utilities,Variable,1364,1292.74
P028,April,Entertainment,Variable,1802,1790.22
P028,May,Salary,Fixed,40000,40000.0
P028,May,Rent,Fixed,20000,20000.0
P028,May,Groceries,Random,4375,4188.83
P028,May,Freelance,Variable,2123,2214.52
P028,May,Utilities,Variable,1592,1446.2
P028,May,Entertainment,Variable,1992,2155.48
P028,June,Salary,Fixed,40000,40000.0
P028,June,Rent,Fixed,20000,20000.0
P028,June,Groceries,Random,4974,4902.15
P028,June,Freelance,Variable,2104,2058.4
P028,June,Utilities,Variable,1439,1570.36
P028,June,Entertainment,Variable,2092,2211.81
P029,January,Salary,Fixed,40000,40000.0
P029,January,Rent,Fixed,20000,20000.0
P029,January,Groceries,Random,4938,5025.46
P029,January,Freelance,Variable,2094,2252.77
P029,January,Utilities,Variable,1601,1633.28
P029,January,Entertainment,Variable,1861,1903.21
P029,February,Salary,Fixed,40000,40000.0
P029,February,Rent,Fixed,20000,20000.0
P029,February,Groceries,Random,4152,4354.08
P029,February,Freelance,Variable,2059,1948.5
P029,February,Utilities,Variable,1447,1544.77
P029,February,Entertainment,Variable,2109,2154.44
P029,March,Salary,Fixed,40000,40000.0
P029,March,Rent,Fixed,20000,20000.0
P029,March,Groceries,Random,4492,4150.91
P029,March,Freelance,Variable,1906,1782.69
P029,March,Utilities,Variable,1517,1376.44
P029,March,Entertainment,Variable,2058,2192.27
P029,April,Salary,Fixed,40000,40000.0
P029,April,Rent,Fixed,20000,20000.0
P029,April,Groceries,Random,4516,4116.64
P029,April,Freelance,Variable,1846,1741.27
P029,April,Utilities,Variable,1308,1419.9
P029,April,Entertainment,Variable,2177,2187.9
P029,May,Salary,Fixed,40000,40000.0
P029,May,Rent,Fixed,20000,20000.0
P029,May,Groceries,Random,4890,4788.52
P029,May,Freelance,Variable,1977,1973.52
P029,May,Utilities,Variable,1444,1344.05
P029,May,Entertainment,Variable,1959,1944.65
P029,June,Salary,Fixed,40000,40000.0
P029,June,Rent,Fixed,20000,20000.0
P029,June,Groceries,Random,4780,4515.97
P029,June,Freelance,Variable,1888,1923.09
P029,June,Utilities,Variable,1697,1819.23
P029,June,Entertainment,Variable,2066,2221.97
P030,January,Salary,Fixed,40000,40000.0
P030,January,Rent,Fixed,20000,20000.0
P030,January,Groceries,Random,4322,4125.75
P030,January,Freelance,Variable,1828,1970.13
P030,January,Utilities,Variable,1525,1635.45
P030,January,Entertainment,Variable,1808,1746.18
P030,February,Salary,Fixed,40000,40000.0
P030,February,Rent,Fixed,20000,20000.0
P030,February,Groceries,Random,4536,4582.14
P030,February,Freelance,Variable,2025,1987.92
P030,February,Utilities,Variable,1337,1272.76
